Link,Data,Hora,Liga,Rodada,Home,Away,H_gols_ft,A_gols_ft,H_gols_ht,A_gols_ht,H_posse,A_posse,H_xg,A_xg,H_chutes,A_chutes,H_chutes_alvo,A_chutes_alvo,H_escanteios,A_escanteios,H_faltas,A_faltas,H_amarelos,A_amarelos,H_vermelhos,A_vermelhos,H_ataques,A_ataques,H_ataques_perigosos,A_ataques_perigosos,H_defesas_goleiro,A_defesas_goleiro,H_passes,A_passes,H_acerto_passe,A_acerto_passe,H_passes_decisivos,A_passes_decisivos,H_cruzamentos,A_cruzamentos,H_dribles,A_dribles,H1_chutes_alvo,A1_chutes_alvo,H1_ataques,A1_ataques,H1_ataques_perigosos,A1_ataques_perigosos,H2_chutes_alvo,A2_chutes_alvo,H2_ataques,A2_ataques,H2_ataques_perigosos,A2_ataques_perigosos,Odd_h_open,Odd_d_open,Odd_a_open,Odd_h_close,Odd_d_close,Odd_a_close
https://redscores.com/pt-br/match/mirassol-ceara/m9bxkIB#1661371,2025-11-24,19:00,Serie A,Rodada 35,Mirassol,Ceará,3,0,3,0,51.0,49.0,0.87,1.34,7,14,5,2,6,12,11,10,2,2,0,0,28,70,28,70,2,2,478,439,90.0,89.0,4,11,3,8,4,7,3,2,14,15,14,15,2,0,14,55,14,55,1.61,3.6,6.0,1.75,3.5,5.0
https://redscores.com/pt-br/match/vasco-da-gama-atletico-mineiro/MFxF5#1661223,2025-08-10,16:00,Serie A,Rodada 19,Vasco da Gama,Atlético Mineiro,1,1,1,1,55.0,45.0,1.73,1.19,15,17,4,4,6,10,10,9,2,1,0,0,32,50,32,50,3,3,429,354,87.0,81.0,9,14,6,5,6,5,2,3,19,14,19,14,1,1,10,36,10,36,2.25,3.1,3.4,2.8,2.9,2.8
https://redscores.com/pt-br/match/bahia-palmeiras/KFxd5#1661106,2025-04-27,18:30,Serie A,Rodada 6,Palmeiras,Bahia,0,1,0,1,50.0,50.0,1.81,0.61,21,11,2,5,6,4,12,16,1,2,0,0,58,40,58,40,4,1,432,452,84.0,87.0,16,10,10,4,11,8,0,1,18,14,18,14,2,4,37,25,37,25,1.65,4.0,5.0,1.55,4.1,6.25
https://redscores.com/pt-br/match/internacional-ceara/gwxkIB#1661192,2025-07-20,11:00,Serie A,Rodada 15,Internacional,Ceará,1,0,1,0,46.0,54.0,1.47,1.27,10,9,4,2,7,5,14,6,1,2,0,0,50,40,50,40,2,3,375,440,83.0,83.0,7,8,4,7,5,6,2,1,22,18,22,18,2,1,28,22,28,22,1.61,3.75,5.75,1.6,3.8,5.75
https://redscores.com/pt-br/match/palmeiras-mirassol/d5xm9b#1895587,2026-03-15,18:30,Serie A,Rodada 6,Palmeiras,Mirassol,1,0,1,0,43.0,57.0,0.64,0.87,11,12,4,2,2,4,12,15,1,3,0,0,37,67,37,67,2,3,360,478,84.0,89.0,10,10,3,6,12,8,1,1,18,18,18,18,3,1,19,48,19,48,1.42,4.2,7.0,1.65,3.75,5.5
https://redscores.com/pt-br/match/atletico-mineiro-bragantino/F5xadb#1661392,2025-11-16,19:00,Serie A,Rodada 37,Bragantino,Atlético Mineiro,2,0,2,0,53.0,47.0,2.58,0.58,20,11,5,5,3,7,14,12,4,1,0,1,31,30,31,30,5,3,381,336,80.0,76.0,16,10,6,5,3,9,2,2,12,11,12,11,2,3,19,19,19,19,2.15,3.1,3.8,2.25,3.1,3.4
https://redscores.com/pt-br/match/juventude-gremio/Yx7y#1661158,2025-06-01,16:00,Serie A,Rodada 11,Juventude,Grêmio,0,2,0,2,56.0,44.0,0.7,2.32,14,18,5,9,5,7,11,15,2,2,0,0,51,37,51,37,7,5,403,321,85.0,78.0,10,15,3,6,2,6,2,5,15,18,15,18,3,4,35,19,35,19,2.7,3.2,2.62,3.2,3.25,2.3
https://redscores.com/pt-br/match/corinthians-internacional/8cxgw#1895320,2026-04-05,19:30,Serie A,Rodada 10,Corinthians,Internacional,0,1,0,1,65.0,35.0,0.82,0.39,11,8,2,3,7,4,16,19,2,3,0,0,45,33,45,33,2,2,462,249,82.0,73.0,8,5,5,2,9,1,0,0,14,9,14,9,2,3,26,24,26,24,1.95,3.3,3.8,2.2,3.0,3.6
https://redscores.com/pt-br/match/gremio-mirassol/7yxm9b#1661264,2025-09-13,16:00,Serie A,Rodada 23,Grêmio,Mirassol,0,1,0,1,56.0,44.0,0.96,1.93,14,16,5,6,6,3,13,15,2,2,0,0,68,37,68,37,5,5,483,404,89.0,85.0,11,15,9,2,16,7,1,1,21,22,21,22,4,5,46,12,46,12,2.15,3.1,3.6,2.3,3.1,3.5
https://redscores.com/pt-br/match/athletico-pr-vitoria/i5xm5#1895319,2026-04-26,18:30,Serie A,Rodada 13,Athletico PR,Vitória,3,1,3,1,61.0,39.0,4.02,0.6,23,7,11,2,4,4,16,15,6,4,0,0,57,28,57,28,1,8,369,244,85.0,75.0,15,4,6,2,7,6,2,2,22,13,22,13,9,0,35,15,35,15,1.75,3.4,4.5,1.61,3.7,6.0
https://redscores.com/pt-br/match/fluminense-gremio/7Ix7y#1895348,2026-01-28,19:30,Serie A,Rodada 1,Fluminense,Grêmio,2,1,2,1,51.0,49.0,1.56,1.78,10,12,6,3,3,6,13,13,1,2,0,0,32,33,32,33,2,4,488,447,85.0,82.0,8,9,1,6,6,13,1,0,18,14,18,14,5,2,14,19,14,19,1.7,3.5,5.5,1.61,4.1,5.5
https://redscores.com/pt-br/match/vasco-da-gama-internacional/MFxgw#1661378,2025-11-28,19:30,Serie A,Rodada 36,Vasco da Gama,Internacional,5,1,5,1,39.0,61.0,2.29,1.16,16,14,8,5,3,4,13,14,0,1,0,0,26,53,26,53,4,3,256,384,71.0,77.0,11,8,2,5,12,4,3,1,12,27,12,27,5,4,14,26,14,26,2.15,3.25,3.6,2.55,3.1,2.9
https://redscores.com/pt-br/match/coritiba-remo/bvAxKdB#1895325,2026-03-15,18:30,Serie A,Rodada 6,Coritiba,Remo,1,0,1,0,42.0,58.0,0.9,0.84,8,14,4,1,4,6,13,12,2,3,0,0,37,45,37,45,1,3,289,387,77.0,86.0,6,11,4,4,5,12,2,0,19,12,19,12,2,1,18,32,18,32,1.72,3.4,5.25,1.7,3.5,5.0
https://redscores.com/pt-br/match/bahia-sport-recife/KFxrt#1661221,2025-08-02,16:00,Serie A,Rodada 18,Sport Recife,Bahia,0,0,0,0,35.0,65.0,0.51,1.05,5,14,1,2,3,6,12,8,1,1,0,0,35,49,35,49,2,1,289,557,78.0,85.0,4,11,4,4,10,8,1,1,18,25,18,25,0,1,16,24,16,24,2.9,3.1,2.5,3.2,3.1,2.3
https://redscores.com/pt-br/match/bahia-bragantino/KFxadb#1661424,2025-06-12,19:00,Serie A,Rodada 12,Bragantino,Bahia,0,3,0,3,33.0,67.0,0.52,1.81,9,14,2,5,4,1,3,11,2,2,1,0,37,76,37,76,3,2,339,729,83.0,94.0,4,12,1,4,9,6,0,1,8,37,8,37,2,4,29,39,29,39,2.2,3.3,3.3,2.25,3.1,3.5
https://redscores.com/pt-br/match/atletico-mineiro-ceara/F5xkIB#1661326,2025-10-25,16:00,Serie A,Rodada 30,Atlético Mineiro,Ceará,1,0,1,0,53.0,47.0,0.21,1.73,6,16,3,6,3,7,9,13,3,0,0,0,53,45,53,45,6,2,524,454,89.0,90.0,5,16,1,7,2,9,2,3,22,14,22,14,1,3,30,31,30,31,1.8,3.5,4.5,1.9,3.5,4.0
https://redscores.com/pt-br/match/flamengo-fortaleza/Yixl8#1661329,2025-10-25,19:30,Serie A,Rodada 30,Fortaleza,Flamengo,1,0,1,0,20.0,80.0,0.71,1.68,5,18,2,3,5,11,10,13,1,1,0,0,23,86,23,86,3,0,171,707,62.0,88.0,3,10,0,5,4,13,1,1,11,42,11,42,0,2,12,44,12,44,5.0,3.6,1.7,5.5,3.75,1.65
https://redscores.com/pt-br/match/flamengo-internacional/Yixgw#1661237,2025-08-17,18:30,Serie A,Rodada 20,Internacional,Flamengo,1,3,1,3,42.0,58.0,1.46,1.46,14,16,6,3,10,5,12,8,2,0,0,0,36,42,36,42,0,5,442,643,83.0,88.0,11,13,4,4,8,9,1,1,14,22,14,22,3,2,22,20,22,20,3.4,3.1,2.25,4.75,3.4,1.83
https://redscores.com/pt-br/match/flamengo-vitoria/Yixm5#1661074,2025-04-06,18:30,Serie A,Rodada 2,Vitória,Flamengo,1,2,1,2,37.0,63.0,0.37,1.37,5,14,3,7,2,6,7,17,0,0,0,0,16,64,16,64,5,2,387,666,83.0,90.0,4,12,2,1,12,9,1,1,7,30,7,30,2,6,9,31,9,31,4.5,3.4,1.83,5.25,3.3,1.8
https://redscores.com/pt-br/match/corinthians-sport-recife/8cxrt#1661097,2025-04-19,16:00,Serie A,Rodada 5,Corinthians,Sport Recife,2,1,2,1,58.0,42.0,2.07,0.54,17,10,4,2,5,4,11,12,3,2,0,0,42,43,42,43,1,2,523,359,86.0,81.0,15,8,4,5,5,7,2,1,21,13,21,13,2,1,18,28,18,28,1.4,4.33,9.0,1.75,3.4,5.25
https://redscores.com/pt-br/match/vasco-da-gama-mirassol/MFxm9b#1661217,2025-08-02,18:30,Serie A,Rodada 18,Mirassol,Vasco da Gama,3,2,3,2,39.0,61.0,1.09,1.49,13,11,4,6,4,4,12,14,0,1,0,0,44,47,44,47,4,1,379,611,83.0,90.0,11,8,5,3,3,8,1,2,22,24,22,24,3,4,21,23,21,23,1.95,3.1,4.33,1.8,3.3,5.0
https://redscores.com/pt-br/match/juventude-flamengo/YxYi#1661086,2025-04-16,21:30,Serie A,Rodada 4,Flamengo,Juventude,6,0,6,0,68.0,32.0,3.41,0.14,18,4,8,1,6,0,14,12,1,1,0,0,65,11,65,11,1,2,636,297,92.0,85.0,0,0,6,1,15,2,4,1,28,7,28,7,4,0,37,4,37,4,1.28,5.25,11.0,1.22,6.25,15.0
https://redscores.com/pt-br/match/fluminense-gremio/7Ix7y#1661213,2025-08-02,21:00,Serie A,Rodada 18,Fluminense,Grêmio,1,0,1,0,56.0,44.0,1.52,0.45,9,9,1,0,6,4,11,17,1,3,0,0,48,45,48,45,1,0,446,350,83.0,80.0,5,6,3,4,12,6,1,0,23,12,23,12,0,1,26,33,26,33,1.9,3.4,4.0,1.85,3.3,4.5
https://redscores.com/pt-br/match/palmeiras-vitoria/d5xm5#1661388,2025-11-19,19:30,Serie A,Rodada 37,Palmeiras,Vitória,0,0,0,0,70.0,30.0,1.27,0.12,21,4,9,0,6,3,16,14,2,4,1,0,89,38,89,38,0,9,564,238,84.0,63.0,16,3,9,4,8,2,0,0,15,19,15,19,8,0,70,19,70,19,1.33,5.25,8.5,1.33,5.0,10.0
https://redscores.com/pt-br/match/corinthians-vitoria/8cxm5#1661151,2025-06-01,18:30,Serie A,Rodada 11,Corinthians,Vitória,0,0,0,0,71.0,29.0,0.89,0.43,12,6,3,2,8,3,8,16,2,5,0,0,55,22,55,22,2,3,632,251,90.0,71.0,7,3,5,1,4,6,3,1,17,6,17,6,0,1,38,16,38,16,1.57,3.6,6.5,1.7,3.25,5.75
https://redscores.com/pt-br/match/gremio-fortaleza/7yxl8#1661357,2025-11-09,20:30,Serie A,Rodada 33,Fortaleza,Grêmio,2,2,2,2,54.0,46.0,1.56,2.4,22,21,9,6,7,5,15,18,4,4,1,0,55,38,55,38,4,7,388,333,85.0,85.0,15,13,3,5,6,7,3,4,30,19,30,19,6,2,23,16,23,16,1.95,3.4,3.9,1.95,3.4,3.8
https://redscores.com/pt-br/match/juventude-mirassol/Yxm9b#1661103,2025-04-20,11:00,Serie A,Rodada 5,Juventude,Mirassol,2,2,2,2,45.0,55.0,1.52,2.74,19,25,6,6,5,3,18,10,2,2,0,0,47,47,47,47,4,4,345,442,77.0,82.0,11,19,3,6,6,13,4,1,13,17,13,17,2,4,30,27,30,27,2.05,3.2,3.75,2.37,3.0,3.3
https://redscores.com/pt-br/match/corinthians-chapecoense/8cxTF#1895555,2026-03-19,21:30,Serie A,Rodada 7,Chapecoense,Corinthians,0,0,0,0,36.0,64.0,0.72,0.95,14,13,4,4,6,4,16,11,3,4,0,0,29,47,29,47,4,5,284,529,79.0,87.0,8,10,4,7,5,7,1,2,9,13,9,13,2,2,20,32,20,32,3.2,3.1,2.35,3.4,3.1,2.3
https://redscores.com/pt-br/match/fortaleza-mirassol/l8xm9b#1661071,2025-04-06,18:30,Serie A,Rodada 2,Mirassol,Fortaleza,1,1,1,1,70.0,30.0,2.18,1.38,20,7,5,3,8,1,15,12,2,3,0,0,78,24,78,24,2,4,599,257,85.0,66.0,17,5,7,3,10,6,0,3,33,8,33,8,4,0,43,16,43,16,3.0,3.25,2.45,2.3,3.0,3.5
https://redscores.com/pt-br/match/atletico-mineiro-mirassol/F5xm9b#1661107,2025-04-26,18:30,Serie A,Rodada 6,Mirassol,Atlético Mineiro,2,2,2,2,39.0,61.0,1.73,1.38,20,16,6,6,9,7,11,5,4,2,0,0,39,38,39,38,4,4,284,466,75.0,83.0,17,11,8,4,5,7,3,1,16,19,16,19,1,5,21,16,21,16,2.8,3.3,2.45,3.1,3.3,2.3
https://redscores.com/pt-br/match/vasco-da-gama-bragantino/MFxadb#1661411,2025-10-26,18:30,Serie A,Rodada 30,Bragantino,Vasco da Gama,0,3,0,3,52.0,48.0,0.75,2.03,11,8,1,5,5,3,11,7,1,1,0,0,68,37,68,37,2,1,479,451,85.0,82.0,8,5,4,2,6,4,1,2,27,20,27,20,0,3,41,17,41,17,2.25,3.5,2.9,2.05,3.6,3.5
https://redscores.com/pt-br/match/bahia-mirassol/KFxm9b#1661083,2025-04-13,16:00,Serie A,Rodada 3,Bahia,Mirassol,1,1,1,1,57.0,43.0,1.67,0.76,17,5,2,3,10,2,11,10,2,5,0,0,72,22,72,22,2,1,491,394,87.0,86.0,13,5,6,2,9,6,1,1,24,8,24,8,1,2,45,14,45,14,1.6,3.75,5.75,1.5,3.9,7.0
https://redscores.com/pt-br/match/flamengo-sport-recife/Yixrt#1661331,2025-11-01,21:00,Serie A,Rodada 31,Flamengo,Sport Recife,3,0,3,0,67.0,33.0,2.13,0.18,24,4,10,2,9,8,16,15,3,2,1,0,58,28,58,28,2,7,595,282,86.0,74.0,20,2,7,1,5,4,4,0,32,10,32,10,7,1,26,18,26,18,1.16,6.5,16.0,1.22,6.0,13.0
https://redscores.com/pt-br/match/fluminense-internacional/7Ixgw#1895313,2026-05-03,18:30,Serie A,Rodada 14,Internacional,Fluminense,2,0,2,0,33.0,67.0,1.65,1.01,18,11,9,6,3,3,25,18,4,3,0,0,52,41,52,41,6,7,315,633,80.0,88.0,11,9,1,4,9,9,2,0,11,15,11,15,7,6,38,24,38,24,2.5,3.1,2.9,2.25,3.2,3.4
https://redscores.com/pt-br/match/fluminense-mirassol/7Ixm9b#1661171,2025-10-08,21:00,Serie A,Rodada 13,Mirassol,Fluminense,2,1,2,1,44.0,56.0,1.26,1.03,11,12,6,3,5,5,13,13,3,4,0,0,47,45,47,45,2,4,320,418,79.0,82.0,8,8,5,5,9,8,3,1,18,16,18,16,3,2,28,25,28,25,2.7,3.1,2.7,2.3,3.1,3.3
https://redscores.com/pt-br/match/vasco-da-gama-internacional/MFxgw#1661210,2025-07-27,18:30,Serie A,Rodada 17,Internacional,Vasco da Gama,1,1,1,1,56.0,44.0,1.41,1.22,27,15,8,5,10,5,10,14,1,4,0,1,58,34,58,34,4,6,496,401,87.0,83.0,18,11,8,5,4,11,2,4,15,29,15,29,6,1,42,5,42,5,1.5,3.0,1.5,1.53,4.1,6.25
https://redscores.com/pt-br/match/juventude-bahia/YxKF#1661385,2025-11-28,19:00,Serie A,Rodada 36,Juventude,Bahia,1,1,1,1,45.0,55.0,1.6,2.07,18,15,8,5,7,5,17,15,2,3,0,0,39,31,39,31,3,5,353,444,85.0,87.0,12,9,11,2,5,9,3,2,16,8,16,8,4,2,23,23,23,23,3.5,3.2,2.2,3.3,3.3,2.25
https://redscores.com/pt-br/match/corinthians-vitoria/8cxm5#1661328,2025-10-25,16:00,Serie A,Rodada 30,Vitória,Corinthians,0,1,0,1,42.0,58.0,0.91,0.93,11,11,2,5,5,6,23,13,6,5,0,1,41,21,41,21,4,2,286,422,79.0,83.0,10,6,7,2,7,9,1,1,14,7,14,7,1,3,27,13,27,13,2.75,3.1,2.6,2.6,3.1,2.87
https://redscores.com/pt-br/match/fluminense-atletico-mineiro/7IxF5#1895361,2026-03-21,18:30,Serie A,Rodada 8,Fluminense,Atlético Mineiro,1,0,1,0,56.0,44.0,0.73,1.63,14,14,4,5,3,2,17,14,5,5,0,0,23,34,23,34,4,3,466,359,84.0,77.0,11,9,1,2,6,10,3,2,8,11,8,11,1,2,14,21,14,21,1.83,3.4,4.5,1.66,3.6,5.75
https://redscores.com/pt-br/match/botafogo-bragantino/7Xxadb#1661434,2025-08-30,18:30,Serie A,Rodada 22,Botafogo,Bragantino,4,1,4,1,51.0,49.0,1.96,0.2,17,7,6,3,6,8,10,15,0,2,0,0,39,36,39,36,2,2,450,417,88.0,85.0,15,6,6,6,10,11,2,1,23,18,23,18,2,2,16,17,16,17,1.5,4.0,6.5,1.7,3.75,5.0
https://redscores.com/pt-br/match/flamengo-palmeiras/Yixd5#1661313,2025-10-19,16:00,Serie A,Rodada 29,Flamengo,Palmeiras,3,2,3,2,48.0,52.0,1.36,1.25,8,20,4,9,1,8,13,16,4,2,0,1,29,35,29,35,7,1,405,428,80.0,79.0,5,17,0,8,7,8,2,3,5,16,5,16,2,6,24,18,24,18,1.9,3.4,4.1,1.8,3.4,4.33
https://redscores.com/pt-br/match/palmeiras-bragantino/d5xadb#1661142,2025-05-18,18:30,Serie A,Rodada 9,Bragantino,Palmeiras,1,2,1,2,49.0,51.0,0.56,0.93,9,15,2,5,8,12,15,12,2,2,0,0,42,47,42,47,3,1,344,348,80.0,75.0,8,13,4,7,16,10,2,1,18,27,18,27,0,4,24,20,24,20,3.3,3.1,2.2,4.1,3.2,2.05
https://redscores.com/pt-br/match/chapecoense-bragantino/TFxadb#1895299,2026-05-03,18:30,Serie A,Rodada 14,Chapecoense,Bragantino,1,2,1,2,55.0,45.0,1.87,0.39,19,7,3,2,5,2,8,10,2,2,0,1,49,24,49,24,0,2,444,373,80.0,76.0,15,5,11,3,9,9,2,1,11,8,11,8,1,1,38,16,38,16,3.7,3.4,2.05,4.1,3.4,1.9
https://redscores.com/pt-br/match/vitoria-mirassol/m5xm9b#1895552,2026-03-22,18:30,Serie A,Rodada 8,Vitória,Mirassol,1,0,1,0,40.0,60.0,0.86,0.9,13,14,6,3,4,5,15,8,3,3,0,0,40,67,40,67,3,5,297,432,75.0,84.0,8,12,2,7,7,16,4,1,14,22,14,22,2,2,26,38,26,38,2.55,3.25,2.7,2.62,3.0,2.9
https://redscores.com/pt-br/match/fortaleza-bragantino/l8xadb#1661431,2025-11-26,19:00,Serie A,Rodada 36,Bragantino,Fortaleza,0,1,0,1,66.0,34.0,1.87,0.61,18,8,3,2,8,3,10,9,1,1,0,0,62,30,62,30,1,3,450,240,86.0,68.0,14,5,13,1,11,5,1,1,29,12,29,12,2,1,31,18,31,18,1.95,3.6,3.6,1.8,3.8,4.33
https://redscores.com/pt-br/match/vitoria-mirassol/m5xm9b#1661383,2025-11-29,16:00,Serie A,Rodada 36,Vitória,Mirassol,2,0,2,0,26.0,74.0,2.52,2.12,16,25,3,9,3,9,15,11,1,2,0,0,19,63,19,63,9,1,203,606,72.0,88.0,10,18,3,7,4,14,2,3,11,16,11,16,1,8,8,47,8,47,2.45,3.2,3.0,2.37,3.3,3.0
https://redscores.com/pt-br/match/palmeiras-atletico-mineiro/d5xF5#1661188,2025-07-20,17:30,Serie A,Rodada 15,Palmeiras,Atlético Mineiro,3,2,3,2,58.0,42.0,1.54,0.21,18,6,7,3,9,0,22,16,2,4,0,0,44,7,44,7,1,5,394,294,82.0,77.0,12,2,6,0,6,4,4,1,23,3,23,3,3,1,21,4,21,4,1.7,3.3,5.75,1.66,3.4,5.75
https://redscores.com/pt-br/match/gremio-palmeiras/7yxd5#1661382,2025-11-25,21:30,Serie A,Rodada 36,Grêmio,Palmeiras,3,2,3,2,46.0,54.0,2.76,2.02,19,22,11,6,5,3,9,10,3,3,0,1,35,41,35,41,4,7,386,465,87.0,88.0,14,18,2,5,5,6,4,2,14,17,14,17,6,4,21,24,21,24,2.4,3.2,3.0,2.37,3.2,3.2
https://redscores.com/pt-br/match/chapecoense-gremio/TFx7y#1895579,2026-03-16,20:00,Serie A,Rodada 6,Chapecoense,Grêmio,1,1,1,1,35.0,65.0,1.24,0.68,11,13,1,4,4,5,15,8,3,3,0,0,20,24,20,24,3,0,289,573,77.0,91.0,9,10,7,5,5,11,1,1,19,19,19,19,0,3,1,5,1,5,2.8,3.2,2.45,2.9,3.4,2.35
https://redscores.com/pt-br/match/santos-bragantino/m9xadb#1661421,2025-04-27,20:30,Serie A,Rodada 6,Santos,Bragantino,1,2,1,2,54.0,46.0,1.39,1.54,19,16,3,6,6,10,13,15,2,5,0,0,13,11,13,11,4,2,390,333,83.0,83.0,14,13,10,4,4,8,2,3,12,11,12,11,1,3,0,0,0,0,1.7,3.3,5.75,2.15,3.2,3.6
https://redscores.com/pt-br/match/atletico-mineiro-vitoria/F5xm5#1895330,2026-03-14,18:30,Serie A,Rodada 6,Vitória,Atlético Mineiro,2,0,2,0,33.0,67.0,0.57,1.22,9,12,4,3,4,10,17,13,2,3,0,0,37,60,37,60,3,2,246,489,75.0,84.0,5,10,2,7,5,11,2,3,12,22,12,22,2,0,25,33,25,33,2.6,3.25,2.62,2.4,3.1,3.2
https://redscores.com/pt-br/match/santos-ceara/m9xkIB#1661125,2025-05-12,20:00,Serie A,Rodada 8,Santos,Ceará,0,0,0,0,67.0,33.0,0.73,0.97,14,13,1,6,9,6,11,21,1,2,0,1,25,12,25,12,6,1,482,243,83.0,76.0,9,11,9,5,11,3,0,1,21,10,21,10,1,1,4,2,4,2,1.72,3.5,5.0,2.35,3.0,3.4
https://redscores.com/pt-br/match/botafogo-mirassol/7Xxm9b#1661335,2025-11-01,18:00,Serie A,Rodada 31,Mirassol,Botafogo,0,0,0,0,66.0,34.0,0.88,0.43,10,10,1,1,7,2,11,22,1,4,0,0,58,22,58,22,1,1,515,278,89.0,82.0,5,10,4,3,7,5,0,1,25,10,25,10,1,0,33,12,33,12,2.3,3.25,3.1,2.35,3.3,3.1
https://redscores.com/pt-br/match/palmeiras-vitoria/d5xm5#1661219,2025-08-03,19:30,Serie A,Rodada 18,Vitória,Palmeiras,2,2,2,2,40.0,60.0,0.9,1.65,15,14,6,4,6,2,13,21,5,2,0,0,38,26,38,26,2,4,281,430,78.0,84.0,11,10,4,4,12,3,4,1,24,19,24,19,2,2,22,31,22,31,3.75,3.25,2.05,3.0,2.8,2.62
https://redscores.com/pt-br/match/fortaleza-santos/l8xm9#1661166,2025-06-12,19:30,Serie A,Rodada 12,Fortaleza,Santos,2,3,2,3,57.0,43.0,3.58,0.92,32,8,10,3,15,0,16,17,5,3,0,0,58,11,58,11,1,8,409,335,83.0,75.0,25,6,11,1,5,7,3,2,34,10,34,10,7,1,24,1,24,1,2.2,3.3,3.25,2.25,3.2,3.3
https://redscores.com/pt-br/match/vasco-da-gama-coritiba/MFxbvA#1895572,2026-04-01,20:30,Serie A,Rodada 9,Coritiba,Vasco da Gama,1,1,1,1,65.0,35.0,1.36,0.56,18,11,4,2,3,4,11,11,2,1,0,0,44,29,44,29,1,4,583,316,88.0,82.0,15,11,10,3,6,11,1,1,21,15,21,15,3,1,22,14,22,14,2.3,3.2,3.1,2.8,3.0,2.8
https://redscores.com/pt-br/match/juventude-botafogo/Yx7X#1661068,2025-04-05,21:00,Serie A,Rodada 2,Botafogo,Juventude,2,0,2,0,57.0,43.0,1.85,0.48,16,14,6,3,3,3,14,7,2,3,0,0,46,34,46,34,3,4,522,391,86.0,83.0,12,11,6,2,3,10,1,0,15,16,15,16,5,3,31,16,31,16,1.45,4.5,6.5,1.38,4.5,8.5
https://redscores.com/pt-br/match/bahia-remo/KFxKdB#1895565,2026-03-22,16:00,Serie A,Rodada 8,Remo,Bahia,4,1,4,1,38.0,62.0,1.71,1.8,16,11,10,3,5,9,13,10,3,1,0,0,28,47,28,47,2,6,274,457,74.0,88.0,11,7,3,5,4,11,2,2,20,19,20,19,8,1,8,23,8,23,3.7,3.3,2.1,2.87,3.2,2.55
https://redscores.com/pt-br/match/corinthians-flamengo/8cxYi#1895326,2026-03-22,20:30,Serie A,Rodada 8,Corinthians,Flamengo,1,1,1,1,54.0,46.0,1.41,0.43,13,10,2,2,6,2,21,13,2,3,0,1,8,2,8,2,1,1,419,355,87.0,85.0,12,7,4,1,9,6,1,1,8,2,8,2,1,1,0,0,0,0,3.2,3.2,2.2,3.4,3.1,2.25
https://redscores.com/pt-br/match/bragantino-mirassol/adbxm9b#1895654,2026-04-05,20:00,Serie A,Rodada 10,Mirassol,Bragantino,0,1,0,1,54.0,46.0,0.9,1.66,15,16,2,5,12,6,7,10,2,3,0,0,42,35,42,35,4,2,360,317,83.0,77.0,9,10,4,4,3,14,2,3,5,17,5,17,0,2,36,18,36,18,2.0,3.2,3.75,2.15,3.3,3.6
https://redscores.com/pt-br/match/botafogo-ceara/7XxkIB#1661141,2025-06-04,20:00,Serie A,Rodada 10,Botafogo,Ceará,3,2,3,2,58.0,42.0,2.82,0.73,16,9,10,3,6,0,12,11,1,2,0,0,25,4,25,4,1,7,514,366,88.0,85.0,8,6,4,3,3,6,4,1,24,3,24,3,5,2,0,-1,0,-1,1.61,3.75,5.5,1.53,3.75,7.0
https://redscores.com/pt-br/match/gremio-ceara/7yxkIB#1661075,2025-04-05,18:30,Serie A,Rodada 2,Ceará,Grêmio,2,0,2,0,38.0,62.0,1.57,0.73,12,12,6,3,3,10,9,18,1,3,0,0,27,52,27,52,3,4,249,417,75.0,81.0,7,11,5,6,4,10,4,2,18,15,18,15,2,1,9,37,9,37,2.7,3.25,2.7,2.1,3.25,3.75
https://redscores.com/pt-br/match/vitoria-sao-paulo/m5xJ6#1661225,2025-08-09,18:30,Serie A,Rodada 19,São Paulo,Vitória,2,0,2,0,56.0,44.0,2.79,0.29,23,5,3,1,4,3,16,10,3,3,0,0,34,32,34,32,1,1,480,368,87.0,80.0,21,4,5,3,4,8,2,1,15,18,15,18,1,0,18,14,18,14,1.5,3.75,7.5,1.7,3.5,5.75
https://redscores.com/pt-br/match/vitoria-mirassol/m5xm9b#1661208,2025-07-26,18:30,Serie A,Rodada 17,Mirassol,Vitória,1,1,1,1,51.0,49.0,1.86,1.34,15,15,7,7,8,5,12,14,2,1,0,0,49,32,49,32,6,6,388,395,82.0,81.0,13,9,13,5,1,7,3,4,12,17,12,17,4,2,36,12,36,12,1.9,3.4,4.1,1.7,3.5,5.75
https://redscores.com/pt-br/match/corinthians-palmeiras/8cxd5#1661250,2025-08-31,18:30,Serie A,Rodada 22,Corinthians,Palmeiras,1,1,1,1,42.0,58.0,0.49,2.34,9,19,1,7,3,10,18,16,2,3,0,0,12,68,12,68,6,1,307,414,74.0,82.0,6,15,1,7,9,13,0,3,4,29,4,29,1,4,6,26,6,26,2.8,3.1,2.6,3.8,3.1,2.1
https://redscores.com/pt-br/match/fortaleza-santos/l8xm9#1661334,2025-11-01,16:00,Serie A,Rodada 31,Santos,Fortaleza,1,1,1,1,68.0,32.0,1.42,0.76,15,13,4,8,7,4,15,22,4,2,0,0,51,28,51,28,7,4,503,238,87.0,69.0,12,12,7,4,14,12,0,5,14,12,14,12,4,3,37,16,37,16,1.75,3.75,4.33,1.66,3.7,5.25
